"","f[i]","label","Label","TotalOrTargetOverlap","UnionOverlap","MeanOverlap","VolumeSimilarity","FalseNegativeError","FalsePositiveError","Label","TotalOrTargetOverlap","UnionOverlap","MeanOverlap","VolumeSimilarity","FalseNegativeError","FalsePositiveError"
"94","Scan_0012__rec-18um-tx-simple-label.nrrd",14,"All",0.903903102466063,0.900589071496507,0.947694675301265,-0.0968943965691194,0.0960968975339372,4.26677851140846e-05,"All",0.765911365444328,0.722745808351333,0.839062622991375,-0.19101755332906,0.234088634555672,0.000692503508190519
"95","Scan_0012__rec-18um-tx-simple-label.nrrd",15,"All",0.829769753321444,0.803181068761517,0.890849047470499,-0.147219861665394,0.170230246678556,9.7467790346783e-05,"All",0.829609442318097,0.802963595104637,0.890715261566927,-0.147312255940791,0.170390557681903,9.77037898391481e-05
"96","Scan_0012__rec-18um-tx-simple-label.nrrd",16,"All",0.438948675496689,0.409301428020069,0.580857181980008,-0.646583595782555,0.561051324503311,4.12020934430518e-05,"All",0.447847682119205,0.417679984558965,0.589244383934649,-0.63144996596324,0.552152317880795,4.10843731760716e-05
"97","Scan_0013__rec-18um-tx-simple-label.nrrd",1,"All",0.942887053623357,0.918839265472682,0.957703213610586,-0.0314272211720227,0.057112946376643,1.32426983439859e-05,"All",0.925671745957892,0.893755615453729,0.943897521053256,-0.0393784841655794,0.0743282540421077,1.80689261849051e-05
"98","Scan_0013__rec-18um-tx-simple-label.nrrd",2,"All",0.880948280810516,0.840563040858802,0.913375985716411,-0.0736199970242523,0.119051719189484,4.92884357493441e-05,"All",0.810171631938465,0.738875510417757,0.84983140655106,-0.0979046242774567,0.189828368061535,9.89890806387663e-05
"99","Scan_0013__rec-18um-tx-simple-label.nrrd",3,"All",0.901702537744941,0.862365591397849,0.926096997690531,-0.0541075552622897,0.0982974622550594,8.35491736015913e-06,"All",0.855123674911661,0.755177304964539,0.860513980927752,-0.0126070793599483,0.144876325088339,2.42410278337011e-05
"100","Scan_0013__rec-18um-tx-simple-label.nrrd",4,"All",0.863513917988626,0.839639115250291,0.912830248378421,-0.11422243315931,0.136486082011374,5.5896323734091e-06,"All",0.873690511822808,0.773654916512059,0.872384937238494,0.00298864315600717,0.126309488177192,2.5418117740134e-05
"101","Scan_0013__rec-18um-tx-simple-label.nrrd",5,"All",0.87951367781155,0.855487228003784,0.922115997450605,-0.0968769917144678,0.12048632218845,1.35955392976709e-05,"All",0.874042553191489,0.799933236897741,0.888847675568744,-0.0338773491592483,0.125957446808511,4.48476231377716e-05
"102","Scan_0013__rec-18um-tx-simple-label.nrrd",6,"All",0.941640018273184,0.91309866593972,0.954575613057786,-0.0274746071398355,0.0583599817268159,0.00021071627899925,"All",0.913026671820642,0.864920646809644,0.927568310522253,-0.0318536996791425,0.0869733281793583,0.000374942316566682
"103","Scan_0013__rec-18um-tx-simple-label.nrrd",7,"All",0.925,0.855161787365177,0.921926910299003,0.00664451827242525,0.075,2.88260864551985e-06,"All",0.833333333333333,0.769230769230769,0.869565217391304,-0.0869565217391304,0.166666666666667,2.9414373933876e-06
"104","Scan_0013__rec-18um-tx-simple-label.nrrd",8,"All",0.853881278538813,0.821978021978022,0.902291917973462,-0.113389626055489,0.146118721461187,1.00007918274e-06,"All",0.856164383561644,0.833333333333333,0.909090909090909,-0.123636363636364,0.143835616438356,7.05938246639999e-07
"105","Scan_0013__rec-18um-tx-simple-label.nrrd",9,"All",0.830508474576271,0.737268518518518,0.848767488341106,-0.0439706862091939,0.169491525423729,5.70644460557143e-06,"All",0.792698826597132,0.671081677704194,0.803170409511229,-0.0264200792602378,0.207301173402868,8.17727629045803e-06
"106","Scan_0013__rec-18um-tx-simple-label.nrrd",10,"All",0.913725490196078,0.809283233343859,0.894589877835951,0.0418848167539267,0.0862745098039216,2.12987695489021e-05,"All",0.631372549019608,0.445871097683787,0.616750827093853,0.046317255789657,0.368627450980392,6.8662055424223e-05
"107","Scan_0013__rec-18um-tx-simple-label.nrrd",11,"All",0.943664965986395,0.921432278152569,0.959109814724788,-0.0327337546588884,0.0563350340136054,1.33610489753665e-05,"All",0.905293367346939,0.843935790725327,0.91536353377398,-0.0222472996936966,0.0947066326530612,4.02597246658619e-05
"108","Scan_0013__rec-18um-tx-simple-label.nrrd",12,"All",0.906890130353817,0.838209982788296,0.911985018726592,-0.0112359550561798,0.0931098696461825,2.58845531281924e-06,"All",0.815642458100559,0.697452229299363,0.821763602251407,-0.0150093808630394,0.184357541899441,5.35339621514888e-06
"109","Scan_0013__rec-18um-tx-simple-label.nrrd",13,"All",0.906746031746032,0.867172675521822,0.928861788617886,-0.0487804878048781,0.0932539682539683,1.35305355950741e-06,"All",0.876984126984127,0.762068965517241,0.864970645792564,0.0273972602739726,0.123015873015873,4.47095958793754e-06
"110","Scan_0013__rec-18um-tx-simple-label.nrrd",14,"All",0.969305567759131,0.953394713189371,0.976141387863933,-0.0141045720403847,0.0306944322408693,0.000169297371933134,"All",0.94102451454178,0.914320351050933,0.95524278425916,-0.0302187020585822,0.0589754854582198,0.000296285256742228
"111","Scan_0013__rec-18um-tx-simple-label.nrrd",15,"All",0.955677874835467,0.904238938453874,0.949711635650157,0.0124858790653428,0.0443221251645327,0.000140175559715938,"All",0.953284671532847,0.901423431170653,0.948156435219347,0.0107590869058104,0.0467153284671533,0.000141767793671483
"112","Scan_0013__rec-18um-tx-simple-label.nrrd",16,"All",0.805709188224799,0.691048201989288,0.817301601665008,-0.0287756764093747,0.194290811775201,5.47268491746279e-05,"All",0.743086529884032,0.636752790093258,0.778068372875023,-0.0941528115075659,0.256913470115968,5.50799256209158e-05
"113","Scan_0015__rec-18um-tx-simple-label.nrrd",1,"All",0.911088257292446,0.900646950092421,0.947726720155604,-0.0804279115001216,0.0889117427075542,7.29909992679709e-06,"All",0.852000747943156,0.838593908162326,0.912212212212212,-0.141341341341341,0.147999252056844,1.00656942538895e-05
"114","Scan_0015__rec-18um-tx-simple-label.nrrd",2,"All",0.920348892935877,0.886447562776957,0.939806205344034,-0.0422824703924831,0.0796511070641235,4.70013769400879e-05,"All",0.868206651969711,0.827705944167771,0.905732070094743,-0.0864435167362448,0.131793348030288,6.01358469371299e-05
"115","Scan_0015__rec-18um-tx-simple-label.nrrd",3,"All",0.943713834823777,0.891207153502235,0.9424743892829,0.0026267402153927,0.056286165176223,1.31801222574019e-05,"All",0.95502367175171,0.863906733285748,0.926984937452132,0.0587184069440899,0.0449763282482904,2.35947724340097e-05
"116","Scan_0015__rec-18um-tx-simple-label.nrrd",4,"All",0.89569005043558,0.814977054651648,0.898057694517872,-0.00528674864958051,0.10430994956442,2.5419644795769e-05,"All",0.902109124254929,0.825813221406086,0.904597701149425,-0.00551724137931034,0.0978908757450711,2.37132334553123e-05
"117","Scan_0015__rec-18um-tx-simple-label.nrrd",5,"All",0.957904853435848,0.891183834048641,0.942461349345185,0.032244338329157,0.0420951465641519,4.58540439293513e-05,"All",0.9462758289284,0.874034620505992,0.932783856757141,0.0285159395575766,0.0537241710716002,5.06219226947909e-05
"118","Scan_0015__rec-18um-tx-simple-label.nrrd",6,"All",0.970895684908067,0.869295747184869,0.930078344739205,0.0840818242440273,0.0291043150919329,0.000890725359977049,"All",0.954912422611455,0.860359350254376,0.924938883594436,0.0627775664181831,0.0450875773885449,0.000837555688858435
"119","Scan_0015__rec-18um-tx-simple-label.nrrd",7,"All",0.90299823633157,0.861952861952862,0.925858951175407,-0.0506329113924051,0.0970017636684303,1.58837310884327e-06,"All",0.867724867724868,0.813223140495868,0.896991795806746,-0.0674567000911577,0.132275132275132,2.23548807911275e-06
"120","Scan_0015__rec-18um-tx-simple-label.nrrd",8,"All",0.881834215167548,0.846023688663283,0.916590284142988,-0.078826764436297,0.118165784832451,1.41188720786068e-06,"All",0.82010582010582,0.786802030456853,0.880681818181818,-0.147727272727273,0.17989417989418,1.41188720786068e-06
"121","Scan_0015__rec-18um-tx-simple-label.nrrd",9,"All",0.924705882352941,0.808641975308642,0.89419795221843,0.0659840728100114,0.0752941176470588,7.17721279647625e-06,"All",0.821176470588235,0.659112370160529,0.794536141149687,0.0648833238474673,0.178823529411765,1.2295389134947e-05
"122","Scan_0015__rec-18um-tx-simple-label.nrrd",10,"All",0.903917220990392,0.800916830386379,0.889454545454545,0.032,0.0960827790096083,2.0474940966862e-05,"All",0.814855875831486,0.603448275862069,0.752688172043011,0.152585765488991,0.185144124168514,5.57765633235207e-05
"123","Scan_0015__rec-18um-tx-simple-label.nrrd",11,"All",0.944913762759592,0.930019054217911,0.963740800574403,-0.0398492191707054,0.0550862372404083,1.07136163235013e-05,"All",0.866332277367124,0.822266766892174,0.902465853882116,-0.0834173618113484,0.133667722632876,3.58494084671005e-05
"124","Scan_0015__rec-18um-tx-simple-label.nrrd",12,"All",0.89776357827476,0.865947611710324,0.928158546655656,-0.0677126341866226,0.10223642172524,1.35306327053276e-06,"All",0.908945686900958,0.878086419753086,0.935086277732128,-0.057518488085456,0.0910543130990415,1.29423443268351e-06
"125","Scan_0015__rec-18um-tx-simple-label.nrrd",13,"All",0.932525951557093,0.895348837209302,0.94478527607362,-0.0262927256792287,0.0674740484429066,1.41188812151462e-06,"All",0.904844290657439,0.788838612368024,0.881956155143339,0.0505902192242833,0.0951557093425606,5.00043709703095e-06
"126","Scan_0015__rec-18um-tx-simple-label.nrrd",14,"All",0.987640795090859,0.967010145846544,0.983228427050508,0.00893516764856798,0.012359204909141,0.000235104427581978,"All",0.951113677700001,0.901367172515383,0.948125312716884,0.00628392810067197,0.0488863222999995,0.000608190709955302
"127","Scan_0015__rec-18um-tx-simple-label.nrrd",15,"All",0.948872090946967,0.902036967182195,0.948495726156714,0.000793288776947028,0.0511279090530326,0.000154407222883139,"All",0.950578338590957,0.904426616328457,0.949815139710766,0.00160575693597788,0.0494216614090431,0.000151752150269558
"128","Scan_0015__rec-18um-tx-simple-label.nrrd",16,"All",0.874669020300088,0.724733070059968,0.840400271370421,0.0783582089552239,0.125330979699912,6.89678426841155e-05,"All",0.815710503089144,0.669516082294987,0.802048077757528,0.0334982209494055,0.184289496910856,7.27928510241048e-05
"129","Scan_0017__rec-18um-tx-simple-label.nrrd",1,"All",0.921521997621879,0.912946165626104,0.954492271691607,-0.0715561303035901,0.0784780023781213,4.64960735537279e-06,"All",0.916765755053508,0.886105045397081,0.939613673755408,-0.0498446164158187,0.0832342449464923,1.71270346887782e-05
"130","Scan_0017__rec-18um-tx-simple-label.nrrd",2,"All",0.921458873438605,0.879287079725627,0.935766641735228,-0.0310545998504114,0.0785411265613952,4.79327669336926e-05,"All",0.890466650954513,0.822700054436581,0.902726756861691,-0.0275363617358062,0.109533349045487,8.23218773627792e-05
"131","Scan_0017__rec-18um-tx-simple-label.nrrd",3,"All",0.880261660978385,0.839208242950108,0.912575556538405,-0.0734188412206988,0.119738339021615,1.01202807130514e-05,"All",0.901592718998862,0.735840297121634,0.847820272800214,0.119283230810377,0.0984072810011377,4.66003623531206e-05
"132","Scan_0017__rec-18um-tx-simple-label.nrrd",4,"All",0.863551836355184,0.772992093216812,0.871963384579275,-0.0194812815397254,0.136448163644816,2.96561475605171e-05,"All",0.784286378428638,0.716500318538968,0.834838550043301,-0.128912532475566,0.215713621571362,2.39485159863699e-05
"133","Scan_0017__rec-18um-tx-simple-label.nrrd",5,"All",0.906276944300741,0.749287140005703,0.856677126207262,0.10945841313827,0.0937230556992585,0.000143046408140012,"All",0.8692878082428,0.747146880094857,0.855276552426196,0.0322361723786902,0.1307121917572,0.000111611518449984
"134","Scan_0017__rec-18um-tx-simple-label.nrrd",6,"All",0.958067769064333,0.911078215047156,0.953470358118938,0.00959725625648546,0.0419322309356674,0.00031177222446819,"All",0.961181112383862,0.870331462815705,0.930670825058418,0.0634849913972481,0.0388188876161385,0.000631001415580835
"135","Scan_0017__rec-18um-tx-simple-label.nrrd",7,"All",0.848614072494669,0.808943089430894,0.89438202247191,-0.107865168539326,0.151385927505331,1.35305077358325e-06,"All",0.848614072494669,0.755218216318786,0.860540540540541,-0.0281081081081081,0.151385927505331,3.41204108120993e-06
"136","Scan_0017__rec-18um-tx-simple-label.nrrd",8,"All",0.768421052631579,0.665148063781321,0.79890560875513,-0.079343365253078,0.231578947368421,3.4708512033147e-06,"All",0.839473684210526,0.694989106753813,0.820051413881748,0.0462724935732648,0.160526315789474,4.64741093325188e-06
"137","Scan_0017__rec-18um-tx-simple-label.nrrd",9,"All",0.789411764705882,0.705573080967403,0.827373612823674,-0.0961775585696671,0.210588235294118,5.94179092167296e-06,"All",0.790588235294118,0.653696498054475,0.790588235294118,0,0.209411764705882,1.0471671129285e-05
"138","Scan_0017__rec-18um-tx-simple-label.nrrd",10,"All",0.953363914373089,0.816099476439791,0.898738738738739,0.114594594594595,0.0466360856269113,2.58877193131094e-05,"All",0.916284403669725,0.759024699176694,0.863006300630063,0.116291629162916,0.0837155963302752,3.18889633356938e-05
"139","Scan_0017__rec-18um-tx-simple-label.nrrd",11,"All",0.942996247083883,0.933621209078128,0.965671254219683,-0.0480914048299143,0.0570037529161173,5.82722009875313e-06,"All",0.886601075159753,0.859657749803304,0.924533291025438,-0.0855677190755725,0.113398924840247,1.81879900051992e-05
"140","Scan_0017__rec-18um-tx-simple-label.nrrd",12,"All",0.869415807560137,0.860544217687075,0.925045703839122,-0.127970749542962,0.130584192439863,3.52972113438178e-07,"All",0.843642611683849,0.827993254637437,0.90590405904059,-0.14760147601476,0.156357388316151,6.47115541303326e-07
"141","Scan_0017__rec-18um-tx-simple-label.nrrd",13,"All",0.853053435114504,0.833955223880597,0.909460834181078,-0.132248219735504,0.146946564885496,7.05941818157859e-07,"All",0.881679389312977,0.844606946983547,0.915758176412289,-0.0773042616451933,0.118320610687023,1.35305515146923e-06
"142","Scan_0017__rec-18um-tx-simple-label.nrrd",14,"All",0.98853083986966,0.930581488396906,0.964042692825809,0.0495445282153859,0.0114691601303401,0.000574098276838382,"All",0.973101245443891,0.890038756493774,0.941820640910975,0.0642905446465578,0.0268987545561094,0.000860375618194605
"143","Scan_0017__rec-18um-tx-simple-label.nrrd",15,"All",0.957733135764083,0.90158011479271,0.948243103489742,0.0198176964332957,0.0422668642359171,0.000151197743827738,"All",0.952510505987806,0.883352106330255,0.938063682687017,0.0303342025310399,0.0474894940121942,0.000190058630404368
"144","Scan_0017__rec-18um-tx-simple-label.nrrd",16,"All",0.755302366345311,0.663331280788177,0.797593706617307,-0.111985192040722,0.244697633654689,4.65475187494994e-05,"All",0.717966695880806,0.621359223300971,0.766467065868263,-0.135104790419162,0.282033304119194,5.21967751337623e-05
"145","Scan_0018__rec-18um-tx-simple-label.nrrd",1,"All",0.954204267521295,0.926010803732198,0.961584225735169,-0.0154682984871664,0.0457957324787046,2.12512513072316e-05,"All",0.903095218014675,0.891664584894662,0.942730114011533,-0.0877756746049214,0.0969047819853251,8.9478952872554e-06
"146","Scan_0018__rec-18um-tx-simple-label.nrrd",2,"All",0.923493369145543,0.888050365228621,0.940706224350205,-0.0372777017783858,0.0765066308544569,5.60226927840415e-05,"All",0.837837837837838,0.798655838700644,0.888058539623229,-0.119881675229643,0.162162162162162,6.88649083749154e-05
"147","Scan_0018__rec-18um-tx-simple-label.nrrd",3,"All",0.941206675224647,0.723790720631787,0.839766349788111,0.21555377390906,0.058793324775353,6.88429795782891e-05,"All",0.856482670089859,0.727907484180668,0.842530622553353,0.0325798711958581,0.143517329910141,4.04820255981734e-05
"148","Scan_0018__rec-18um-tx-simple-label.nrrd",4,"All",0.924496644295302,0.830891856958208,0.907636192493234,0.0364748793975762,0.075503355704698,2.76553228847208e-05,"All",0.911313518696069,0.820988987259771,0.901695719198387,0.0211075536582474,0.088686481303931,2.70080706469933e-05
"149","Scan_0018__rec-18um-tx-simple-label.nrrd",5,"All",0.962335408798612,0.853676204273814,0.92106291520125,0.0857756936303243,0.0376645912013882,7.33991610599498e-05,"All",0.942533428600592,0.75856403515978,0.862708459849582,0.169383846405381,0.057466571399408,0.000139852771995542
"150","Scan_0018__rec-18um-tx-simple-label.nrrd",6,"All",0.977408787981475,0.861294978350669,0.925479290890131,0.106259525655766,0.0225912120185248,0.000990154161592638,"All",0.972874408997757,0.822998641758752,0.902906478267869,0.143837539733351,0.027125591002243,0.00133752885159539
"151","Scan_0018__rec-18um-tx-simple-label.nrrd",7,"All",0.904109589041096,0.707142857142857,0.828451882845188,0.167364016736402,0.0958904109589041,7.17703884083999e-06,"All",0.888127853881279,0.68006993006993,0.809573361082206,0.176899063475546,0.111872146118721,7.88297708747998e-06
"152","Scan_0018__rec-18um-tx-simple-label.nrrd",8,"All",0.948586118251928,0.844393592677345,0.915632754342432,0.0694789081885856,0.051413881748072,2.82374484688626e-06,"All",0.943444730077121,0.777542372881356,0.874851013110846,0.145411203814064,0.0565552699228792,4.88272546440749e-06
"153","Scan_0018__rec-18um-tx-simple-label.nrrd",9,"All",0.89832285115304,0.699021207177814,0.822851656265002,0.168026884301488,0.10167714884696,1.60017526625563e-05,"All",0.848008385744235,0.695017182130584,0.820070957932083,0.0658895083628991,0.151991614255765,1.23542943350619e-05
"154","Scan_0018__rec-18um-tx-simple-label.nrrd",10,"All",0.892819979188345,0.728147100424328,0.842691111474873,0.112293337698478,0.107180020811655,3.83614957900318e-05,"All",0.696843565730142,0.366405252598942,0.53630539241858,0.460758142018153,0.303156434269858,0.000152975289960249
"155","Scan_0018__rec-18um-tx-simple-label.nrrd",11,"All",0.972466012734469,0.938236759090154,0.968134315573068,0.0089086859688196,0.0275339872655309,2.49595731442057e-05,"All",0.920237480640165,0.890582063452411,0.942124735729387,-0.047568710359408,0.0797625193598348,2.2781497185867e-05
"156","Scan_0018__rec-18um-tx-simple-label.nrrd",12,"All",0.96986301369863,0.89620253164557,0.945260347129506,0.0507343124165554,0.0301369863013699,3.52975186667986e-06,"All",0.893150684931507,0.80593325092707,0.892539356605065,0.00136892539356605,0.106849315068493,4.64750662446182e-06
"157","Scan_0018__rec-18um-tx-simple-label.nrrd",13,"All",0.941775836972344,0.864973262032086,0.927598566308244,0.0301075268817204,0.0582241630276565,3.58857198660698e-06,"All",0.812227074235808,0.768595041322314,0.869158878504673,-0.14018691588785,0.187772925764192,2.29433290947004e-06
"158","Scan_0018__rec-18um-tx-simple-label.nrrd",14,"All",0.949033348119278,0.935801413420616,0.966836171244475,-0.0375178030581909,0.0509666518807223,0.000168884619183043,"All",0.924646507942046,0.894922939630014,0.944548108963997,-0.0430469392378833,0.0753534920579543,0.000396703243650263
"159","Scan_0018__rec-18um-tx-simple-label.nrrd",15,"All",0.964272597429096,0.911966191312402,0.9539563988696,0.0213968510294711,0.0357274025709039,0.000165839905671253,"All",0.961150785553969,0.914022934978753,0.955080441592409,0.0126314082094016,0.0388492144460314,0.000149084824486395
"160","Scan_0018__rec-18um-tx-simple-label.nrrd",16,"All",0.780046765393609,0.707579185520362,0.828751242133157,-0.124875786684333,0.219953234606391,3.86637137868271e-05,"All",0.797505845674201,0.712931995540691,0.832411324438659,-0.0875366091767003,0.202494154325799,4.47839972477556e-05
"161","Scan_0019__rec-18um-tx-simple-label.nrrd",1,"All",0.944604662340783,0.917055529631358,0.95673340230025,-0.0256800340777703,0.0553953376592165,1.47138711194372e-05,"All",0.970079307858688,0.877118644067797,0.934537246049661,0.0732766105226602,0.0299206921413122,5.19105373093744e-05
"162","Scan_0019__rec-18um-tx-simple-label.nrrd",2,"All",0.921679552454585,0.855434338720028,0.922085272292793,-0.000880392403471262,0.0783204475454145,7.25423496879236e-05,"All",0.906028034445911,0.707331435862204,0.828581283053575,0.1709588411129,0.0939719655540889,0.000263142662950755
"163","Scan_0019__rec-18um-tx-simple-label.nrrd",3,"All",0.914838337182448,0.876625172890733,0.934257075471698,-0.0424528301886792,0.085161662817552,8.88463786098401e-06,"All",0.877886836027714,0.68816474315456,0.815281501340483,0.142627345844504,0.122113163972286,5.61909215711241e-05
"164","Scan_0019__rec-18um-tx-simple-label.nrrd",4,"All",0.905307262569832,0.831025641025641,0.907716006161602,-0.00532138355972553,0.0946927374301676,1.88285001358006e-05,"All",0.902234636871508,0.778876296117675,0.875694726853735,0.0588315033211333,0.0977653631284916,3.33617486781216e-05
"165","Scan_0019__rec-18um-tx-simple-label.nrrd",5,"All",0.821584066697545,0.710600112170499,0.830819672131148,-0.0224824355971897,0.178415933302455,9.92447918705448e-05,"All",0.831310792033349,0.70744974379188,0.828662449789926,0.00637148529479662,0.168689207966651,0.000111253058502568
"166","Scan_0019__rec-18um-tx-simple-label.nrrd",6,"All",0.916836136770991,0.889331895651011,0.941424741410584,-0.0536379482732686,0.0831638632290087,0.000212580148461379,"All",0.93362229422308,0.866212553666083,0.928310713551306,0.0113784358078004,0.0663777057769199,0.000534915386111651
"167","Scan_0019__rec-18um-tx-simple-label.nrrd",7,"All",0.871681415929204,0.85097192224622,0.91948658109685,-0.109684947491249,0.128318584070796,6.47110592376802e-07,"All",0.920353982300885,0.838709677419355,0.912280701754386,0.0175438596491228,0.079646017699115,2.58844236950721e-06
"168","Scan_0019__rec-18um-tx-simple-label.nrrd",8,"All",0.73134328358209,0.646153846153846,0.785046728971963,-0.146862483311081,0.26865671641791,3.11788731955227e-06,"All",0.823383084577114,0.724288840262582,0.84010152284264,-0.0406091370558376,0.176616915422886,3.2355434448184e-06
"169","Scan_0019__rec-18um-tx-simple-label.nrrd",9,"All",0.635786802030457,0.546943231441048,0.70712773465067,-0.224417784050812,0.364213197969543,7.53016300920374e-06,"All",0.846446700507614,0.737016574585635,0.848600508905852,-0.00508905852417303,0.153553299492386,6.88303962560029e-06
"170","Scan_0019__rec-18um-tx-simple-label.nrrd",10,"All",0.970483641536273,0.871884984025559,0.931558286396996,0.0802184673152415,0.0295163584637269,1.8709976536042e-05,"All",0.898293029871977,0.770591824283099,0.870434183321847,0.062026188835286,0.101706970128023,2.74177643578477e-05
"171","Scan_0019__rec-18um-tx-simple-label.nrrd",11,"All",0.960458452722063,0.928703361654969,0.963033901551427,-0.00536295728787589,0.039541547277937,2.10729275158397e-05,"All",0.891595033428844,0.791571271093021,0.883661491859144,0.017796289284362,0.108404966571156,7.78756511269719e-05
"172","Scan_0019__rec-18um-tx-simple-label.nrrd",12,"All",0.922509225092251,0.866551126516464,0.928505106778087,-0.0129990714948932,0.0774907749077491,2.05899914992749e-06,"All",0.939114391143911,0.84974958263773,0.918772563176895,0.0433212996389892,0.0608856088560886,3.35322718702478e-06
"173","Scan_0019__rec-18um-tx-simple-label.nrrd",13,"All",0.890086206896552,0.829317269076305,0.906695938529089,-0.0373216245883644,0.109913793103448,2.00016142479264e-06,"All",0.931034482758621,0.789762340036563,0.882533197139939,0.104187946884576,0.0689655172413793,4.88274700758202e-06
"174","Scan_0019__rec-18um-tx-simple-label.nrrd",14,"All",0.987522918852847,0.950418680532049,0.974579140385168,0.0262146391148363,0.0124770811471535,0.000402421207520373,"All",0.950610592834327,0.879739608345339,0.936022845334136,0.0306913211574818,0.049389407165673,0.000830398628190025
"175","Scan_0019__rec-18um-tx-simple-label.nrrd",15,"All",0.950299125632766,0.882855921333903,0.937783832879201,0.0263396911898274,0.0497008743672342,0.00019580514604233,"All",0.953865623561896,0.884618667577141,0.938777358832388,0.0316360383618103,0.046134376438104,0.000200641297239761
"176","Scan_0019__rec-18um-tx-simple-label.nrrd",16,"All",0.678972465774496,0.599972815006117,0.749978761362671,-0.209158100416277,0.321027534225504,5.03748957413263e-05,"All",0.695739117058914,0.603791216126018,0.752954885966373,-0.164474779424005,0.304260882941086,5.82606854952255e-05
"177","Scan_0020__rec-18um-tx-simple-label.nrrd",1,"All",0.977579132473622,0.919630548662807,0.958132854578097,0.0397845601436266,0.0224208675263775,2.53056272417549e-05,"All",0.981535756154748,0.850863821138211,0.919423472889499,0.12656142759094,0.0184642438452521,6.16751101147887e-05
"178","Scan_0020__rec-18um-tx-simple-label.nrrd",2,"All",0.94131708821715,0.864273576890399,0.927196080665375,0.0300026584634082,0.0586829117828501,6.8055549341333e-05,"All",0.929981492905614,0.75992438563327,0.86358754027927,0.142785535266738,0.0700185070943862,0.000170845332343035
"179","Scan_0020__rec-18um-tx-simple-label.nrrd",3,"All",0.928212290502793,0.892320085929108,0.943096353058039,-0.032070384560806,0.0717877094972067,8.47282506111025e-06,"All",0.849162011173184,0.769036175056919,0.869440869440869,-0.0477620477620478,0.150837988826816,2.19469704707925e-05
"180","Scan_0020__rec-18um-tx-simple-label.nrrd",4,"All",0.902114803625378,0.861511829197923,0.925604463732176,-0.0520768753874768,0.0978851963746224,9.1787479975914e-06,"All",0.869788519637462,0.818828213879408,0.900390930414386,-0.0703674745895231,0.130211480362538,1.21206544070758e-05
"181","Scan_0020__rec-18um-tx-simple-label.nrrd",5,"All",0.965983112183353,0.913112884834664,0.95458338300155,0.0236023363928955,0.0340168878166466,2.82505793428703e-05,"All",0.96670687575392,0.891732502503616,0.942768072466326,0.0495264984412682,0.0332931242460796,4.1022195420793e-05
"182","Scan_0020__rec-18um-tx-simple-label.nrrd",6,"All",0.956305160519521,0.916514303654865,0.956438782540822,-0.000279454774099361,0.0436948394804794,0.000266701327185353,"All",0.932458473041199,0.862226261114378,0.926016649124486,0.0138168596306574,0.0675415269588006,0.00050037572570461
"183","Scan_0020__rec-18um-tx-simple-label.nrrd",7,"All",0.840625,0.6725,0.804185351270553,0.0866965620328849,0.159375,4.7062223082938e-06,"All",0.759375,0.551020408163265,0.710526315789474,0.128654970760234,0.240625,7.11816124129437e-06
"184","Scan_0020__rec-18um-tx-simple-label.nrrd",8,"All",0.881889763779528,0.741721854304636,0.85171102661597,0.0684410646387833,0.118110236220472,2.82372242149728e-06,"All",0.87007874015748,0.657738095238095,0.793536804308797,0.175942549371634,0.12992125984252,4.82385913672452e-06
"185","Scan_0020__rec-18um-tx-simple-label.nrrd",9,"All",0.877284595300261,0.761904761904762,0.864864864864865,0.0283140283140283,0.122715404699739,6.8242013948903e-06,"All",0.815926892950392,0.694444444444444,0.819672131147541,-0.00918032786885246,0.184073107049608,7.88312919754569e-06
"186","Scan_0020__rec-18um-tx-simple-label.nrrd",10,"All",0.939361320416218,0.903070024146257,0.949066521660323,-0.020663404023926,0.0606386795837818,6.58966757774705e-06,"All",0.69967707212056,0.611093701034159,0.758607274849251,-0.168449717953706,0.30032292787944,2.37698723340161e-05
"187","Scan_0020__rec-18um-tx-simple-label.nrrd",11,"All",0.962162162162162,0.936349289847449,0.967128497690845,-0.0103232817169247,0.0378378378378378,1.50089682999995e-05,"All",0.958810810810811,0.835909519321395,0.910621695158889,0.100518507110221,0.0411891891891892,8.00478309333306e-05
"188","Scan_0020__rec-18um-tx-simple-label.nrrd",12,"All",0.933333333333333,0.854330708661417,0.921443736730361,0.0254777070063694,0.0666666666666667,2.52961606840364e-06,"All",0.937634408602151,0.692063492063492,0.818011257035647,0.25515947467167,0.0623655913978495,9.70666630899072e-06
"189","Scan_0020__rec-18um-tx-simple-label.nrrd",13,"All",0.863736263736264,0.80040733197556,0.889140271493213,-0.0588235294117647,0.136263736263736,2.11781685790455e-06,"All",0.602197802197802,0.440514469453376,0.611607142857143,-0.03125,0.397802197802198,9.82431709083499e-06
"190","Scan_0020__rec-18um-tx-simple-label.nrrd",14,"All",0.971606766228509,0.957159347289994,0.978110799833787,-0.0133882015468547,0.0283932337714907,0.000168576727037042,"All",0.971622744412961,0.951260591839395,0.975021579196318,-0.00699620259591719,0.0283772555870385,0.000239064878603342
"191","Scan_0020__rec-18um-tx-simple-label.nrrd",15,"All",0.952877601850205,0.909513499745288,0.952612798879514,0.000555796400662509,0.0471223981497954,0.000126458907579065,"All",0.939712684575698,0.887341984796943,0.940308637167748,-0.00126837192225103,0.0602873154243017,0.000156540084288637
